farm_id,farm_type,year,age,stream,gross_revenue,expert_cost,supplier_cost,operator_cost,operator_overflow_allocated,project_dev_cost,admin_cost,treasury_pretax_rate,treasury_pretax_base,treasury_pretax_total,net_profit_before_tax
F025,medium,8,6,soil,5188530.369761172,311311.8221856703,1712215.0220211868,127383.30504910687,391469.7319270104,830164.8591617875,103770.60739522344,0.32999999999999996,1712215.0220211865,2103684.753948197,1712215.0220211865
F025,medium,8,6,biodiversity,3947795.337707521,157911.81350830084,1460684.2749517828,96922.09198686578,297857.4417838864,552691.347279053,157911.81350830084,0.30999999999999994,1223816.5546893312,1521673.9964732176,1223816.5546893312
F025,medium,8,6,beef,5841900.860768134,292095.0430384067,2103084.309876528,143424.1656849203,440765.92039189313,876285.12911522,175257.025823044,0.31000000000000005,1810989.2668381217,2251755.1872300147,1810989.2668381217
F025,medium,9,7,forestry,1496372.1586391218,74818.6079319561,523730.2555236926,31627.044553190404,118010.17131072177,224455.82379586826,44891.164759173655,0.32000000000000006,478839.09076451906,596849.2620752408,478839.09076451906
F025,medium,9,7,soil,6056744.45163454,363404.6670980724,1998725.6690393984,128014.22795338972,477660.2172100643,969079.1122615264,121134.8890326908,0.32999999999999996,1998725.669039398,2476385.886249462,1998725.669039398
F025,medium,9,7,biodiversity,4721563.223898195,188862.5289559278,1746978.3928423321,99794.08503479583,372362.2373550236,661018.8513457474,188862.5289559278,0.30999999999999994,1463684.59940844,1836046.8367634637,1463684.59940844
F025,medium,9,7,beef,6650542.927284986,332527.1463642493,2394195.4538225946,140564.642458624,524489.6502698745,997581.4390927479,199516.28781854958,0.31000000000000005,2061668.307458346,2586157.9577282206,2061668.307458346
F025,medium,10,8,forestry,1614656.8149886907,80732.84074943454,565129.8852460417,31150.320044813852,130315.36145405522,242198.52224830358,48439.70444966072,0.32000000000000006,516690.1807963811,647005.5422504363,516690.1807963811
F025,medium,10,8,soil,6605414.243135553,396324.85458813317,2179786.7002347326,127433.12745605667,533108.2968574986,1056866.2789016885,132108.28486271107,0.32999999999999996,2179786.700234732,2712894.9970922307,2179786.700234732
F025,medium,10,8,biodiversity,5337419.296580569,213496.77186322276,1974845.1397348105,102970.68563329011,430771.2440247668,747238.7015212798,213496.77186322276,0.30999999999999994,1654599.981939976,2085371.225964743,1654599.981939976
F025,medium,10,8,beef,7176252.511060848,358812.6255530424,2583450.903981905,138445.86686583934,579179.3842402454,1076437.8766591272,215287.57533182544,0.31000000000000005,2224638.2784288633,2803817.6626691087,2224638.2784288633
F026,medium,4,2,forestry,245863.57499999998,12293.17875,86052.25124999999,24586.3575,0.0,36879.53625,7375.907249999999,0.32000000000000006,78676.34400000001,78676.34400000001,78676.34400000001
F026,medium,4,2,biodiversity,506188.8,20247.552,187289.856,50618.880000000005,0.0,70866.432,20247.552,0.30999999999999994,156918.52799999996,156918.52799999996,156918.52799999996
F026,medium,4,2,beef,1912272.2500000002,95613.61250000002,688418.01,191227.22500000003,0.0,286840.8375,57368.1675,0.31000000000000005,592804.3975000002,592804.3975000002,592804.3975000002
F026,medium,5,3,forestry,506478.96450000006,25323.948225000004,177267.637575,32302.72671679779,18345.16973320222,75971.844675,15194.368935,0.32000000000000006,162073.26864000005,180418.43837320228,162073.26864000005
F026,medium,5,3,soil,1266197.4112500001,75971.844675,417845.14571250003,80756.81679199448,45862.92433300555,202591.58580000003,25323.948225000004,0.32999999999999996,417845.1457125,463708.07004550553,417845.1457125
F026,medium,5,3,biodiversity,1403830.2720000003,56153.21088000001,519417.2006400001,89534.90433299904,50848.122867001,196536.23808000007,56153.21088000001,0.30999999999999994,435187.38432,486035.507187001,435187.38432
F026,medium,5,3,beef,3095149.2275,154757.461375,1114253.7219,197405.5521582087,112109.37059179132,464272.384125,92854.47682499999,0.31000000000000005,959496.2605250002,1071605.6311167914,959496.2605250002
F026,medium,6,4,forestry,782510.0001525001,39125.50000762501,273878.500053375,32474.983960843983,45776.01605440603,117376.50002287501,23475.300004575,0.32000000000000006,250403.2000488001,296179.2161032061,250403.2000488001
F026,medium,6,4,soil,2608366.667175,156502.0000305,860761.00016775,108249.94653614658,152586.7201813534,417338.666748,52167.3333435,0.32999999999999996,860761.0001677499,1013347.7203491033,860761.0001677499
F026,medium,6,4,biodiversity,2189975.22432,87599.0089728,810290.8329984,90886.26378011468,128111.2586518853,306596.5314048,87599.0089728,0.30999999999999994,678892.3195391999,807003.5781910853,678892.3195391999
F026,medium,6,4,beef,4057459.2600500006,202872.96300250004,1460685.3336180001,168388.80572289473,237357.1202821053,608618.8890075,121723.77780150001,0.31000000000000005,1257812.3706155005,1495169.4908976057,1257812.3706155005
F026,medium,7,5,forestry,1074647.0668761001,53732.35334380501,376126.47340663505,32525.486329750504,74939.22035785952,161197.06003141502,32239.412006283004,0.32000000000000006,343887.0614003521,418826.2817582116,343887.0614003521
F026,medium,7,5,soil,4029926.5007853755,241795.59004712253,1329875.745259174,121970.57373656437,281022.0763419732,644788.2401256601,80598.53001570751,0.32999999999999996,1329875.7452591737,1610897.8216011468,1329875.7452591737
F026,medium,7,5,biodiversity,3036765.644390401,121470.62577561603,1123603.2884244483,91911.36559875222,211765.19884028792,425147.1902146562,121470.62577561603,0.30999999999999994,941397.3497610241,1153162.548601312,941397.3497610241
F026,medium,7,5,beef,5074722.26024825,253736.11301241253,1826900.0136893701,153592.57433493293,353879.65168989217,761208.3390372376,152241.6678074475,0.31000000000000005,1573163.9006769578,1927043.55236685,1573163.9006769578
F026,medium,8,6,forestry,1314427.69367283,65721.3846836415,460049.6927854905,32270.437279107067,99172.33208817594,197164.1540509245,39432.830810184896,0.32000000000000006,420616.86197530566,519789.1940634816,420616.86197530566
F026,medium,8,6,soil,5188530.369761172,311311.8221856703,1712215.0220211868,127383.30504910687,391469.7319270104,830164.8591617875,103770.60739522344,0.32999999999999996,1712215.0220211865,2103684.753948197,1712215.0220211865
F026,medium,8,6,biodiversity,3947795.337707521,157911.81350830084,1460684.2749517828,96922.09198686578,297857.4417838864,552691.347279053,157911.81350830084,0.30999999999999994,1223816.5546893312,1521673.9964732176,1223816.5546893312
F026,medium,8,6,beef,5841900.860768134,292095.0430384067,2103084.309876528,143424.1656849203,440765.92039189313,876285.12911522,175257.025823044,0.31000000000000005,1810989.2668381217,2251755.1872300147,1810989.2668381217
F026,medium,9,7,forestry,1496372.1586391218,74818.6079319561,523730.2555236926,31627.044553190404,118010.17131072177,224455.82379586826,44891.164759173655,0.32000000000000006,478839.09076451906,596849.2620752408,478839.09076451906
F026,medium,9,7,soil,6056744.45163454,363404.6670980724,1998725.6690393984,128014.22795338972,477660.2172100643,969079.1122615264,121134.8890326908,0.32999999999999996,1998725.669039398,2476385.886249462,1998725.669039398
F026,medium,9,7,biodiversity,4721563.223898195,188862.5289559278,1746978.3928423321,99794.08503479583,372362.2373550236,661018.8513457474,188862.5289559278,0.30999999999999994,1463684.59940844,1836046.8367634637,1463684.59940844
F026,medium,9,7,beef,6650542.927284986,332527.1463642493,2394195.4538225946,140564.642458624,524489.6502698745,997581.4390927479,199516.28781854958,0.31000000000000005,2061668.307458346,2586157.9577282206,2061668.307458346
F026,medium,10,8,forestry,1614656.8149886907,80732.84074943454,565129.8852460417,31150.320044813852,130315.36145405522,242198.52224830358,48439.70444966072,0.32000000000000006,516690.1807963811,647005.5422504363,516690.1807963811
F026,medium,10,8,soil,6605414.243135553,396324.85458813317,2179786.7002347326,127433.12745605667,533108.2968574986,1056866.2789016885,132108.28486271107,0.32999999999999996,2179786.700234732,2712894.9970922307,2179786.700234732
F026,medium,10,8,biodiversity,5337419.296580569,213496.77186322276,1974845.1397348105,102970.68563329011,430771.2440247668,747238.7015212798,213496.77186322276,0.30999999999999994,1654599.981939976,2085371.225964743,1654599.981939976
F026,medium,10,8,beef,7176252.511060848,358812.6255530424,2583450.903981905,138445.86686583934,579179.3842402454,1076437.8766591272,215287.57533182544,0.31000000000000005,2224638.2784288633,2803817.6626691087,2224638.2784288633
F027,medium,4,2,forestry,245863.57499999998,12293.17875,86052.25124999999,24586.3575,0.0,36879.53625,7375.907249999999,0.32000000000000006,78676.34400000001,78676.34400000001,78676.34400000001
F027,medium,4,2,biodiversity,506188.8,20247.552,187289.856,50618.880000000005,0.0,70866.432,20247.552,0.30999999999999994,156918.52799999996,156918.52799999996,156918.52799999996
F027,medium,4,2,beef,1912272.2500000002,95613.61250000002,688418.01,191227.22500000003,0.0,286840.8375,57368.1675,0.31000000000000005,592804.3975000002,592804.3975000002,592804.3975000002
F027,medium,5,3,forestry,506478.96450000006,25323.948225000004,177267.637575,32302.72671679779,18345.16973320222,75971.844675,15194.368935,0.32000000000000006,162073.26864000005,180418.43837320228,162073.26864000005
F027,medium,5,3,soil,1266197.4112500001,75971.844675,417845.14571250003,80756.81679199448,45862.92433300555,202591.58580000003,25323.948225000004,0.32999999999999996,417845.1457125,463708.07004550553,417845.1457125
F027,medium,5,3,biodiversity,1403830.2720000003,56153.21088000001,519417.2006400001,89534.90433299904,50848.122867001,196536.23808000007,56153.21088000001,0.30999999999999994,435187.38432,486035.507187001,435187.38432
F027,medium,5,3,beef,3095149.2275,154757.461375,1114253.7219,197405.5521582087,112109.37059179132,464272.384125,92854.47682499999,0.31000000000000005,959496.2605250002,1071605.6311167914,959496.2605250002
F027,medium,6,4,forestry,782510.0001525001,39125.50000762501,273878.500053375,32474.983960843983,45776.01605440603,117376.50002287501,23475.300004575,0.32000000000000006,250403.2000488001,296179.2161032061,250403.2000488001
F027,medium,6,4,soil,2608366.667175,156502.0000305,860761.00016775,108249.94653614658,152586.7201813534,417338.666748,52167.3333435,0.32999999999999996,860761.0001677499,1013347.7203491033,860761.0001677499
F027,medium,6,4,biodiversity,2189975.22432,87599.0089728,810290.8329984,90886.26378011468,128111.2586518853,306596.5314048,87599.0089728,0.30999999999999994,678892.3195391999,807003.5781910853,678892.3195391999
F027,medium,6,4,beef,4057459.2600500006,202872.96300250004,1460685.3336180001,168388.80572289473,237357.1202821053,608618.8890075,121723.77780150001,0.31000000000000005,1257812.3706155005,1495169.4908976057,1257812.3706155005
F027,medium,7,5,forestry,1074647.0668761001,53732.35334380501,376126.47340663505,32525.486329750504,74939.22035785952,161197.06003141502,32239.412006283004,0.32000000000000006,343887.0614003521,418826.2817582116,343887.0614003521
F027,medium,7,5,soil,4029926.5007853755,241795.59004712253,1329875.745259174,121970.57373656437,281022.0763419732,644788.2401256601,80598.53001570751,0.32999999999999996,1329875.7452591737,1610897.8216011468,1329875.7452591737
F027,medium,7,5,biodiversity,3036765.644390401,121470.62577561603,1123603.2884244483,91911.36559875222,211765.19884028792,425147.1902146562,121470.62577561603,0.30999999999999994,941397.3497610241,1153162.548601312,941397.3497610241
F027,medium,7,5,beef,5074722.26024825,253736.11301241253,1826900.0136893701,153592.57433493293,353879.65168989217,761208.3390372376,152241.6678074475,0.31000000000000005,1573163.9006769578,1927043.55236685,1573163.9006769578
F027,medium,8,6,forestry,1314427.69367283,65721.3846836415,460049.6927854905,32270.437279107067,99172.33208817594,197164.1540509245,39432.830810184896,0.32000000000000006,420616.86197530566,519789.1940634816,420616.86197530566
F027,medium,8,6,soil,5188530.369761172,311311.8221856703,1712215.0220211868,127383.30504910687,391469.7319270104,830164.8591617875,103770.60739522344,0.32999999999999996,1712215.0220211865,2103684.753948197,1712215.0220211865
F027,medium,8,6,biodiversity,3947795.337707521,157911.81350830084,1460684.2749517828,96922.09198686578,297857.4417838864,552691.347279053,157911.81350830084,0.30999999999999994,1223816.5546893312,1521673.9964732176,1223816.5546893312
F027,medium,8,6,beef,5841900.860768134,292095.0430384067,2103084.309876528,143424.1656849203,440765.92039189313,876285.12911522,175257.025823044,0.31000000000000005,1810989.2668381217,2251755.1872300147,1810989.2668381217
F027,medium,9,7,forestry,1496372.1586391218,74818.6079319561,523730.2555236926,31627.044553190404,118010.17131072177,224455.82379586826,44891.164759173655,0.32000000000000006,478839.09076451906,596849.2620752408,478839.09076451906
F027,medium,9,7,soil,6056744.45163454,363404.6670980724,1998725.6690393984,128014.22795338972,477660.2172100643,969079.1122615264,121134.8890326908,0.32999999999999996,1998725.669039398,2476385.886249462,1998725.669039398
F027,medium,9,7,biodiversity,4721563.223898195,188862.5289559278,1746978.3928423321,99794.08503479583,372362.2373550236,661018.8513457474,188862.5289559278,0.30999999999999994,1463684.59940844,1836046.8367634637,1463684.59940844
F027,medium,9,7,beef,6650542.927284986,332527.1463642493,2394195.4538225946,140564.642458624,524489.6502698745,997581.4390927479,199516.28781854958,0.31000000000000005,2061668.307458346,2586157.9577282206,2061668.307458346
F027,medium,10,8,forestry,1614656.8149886907,80732.84074943454,565129.8852460417,31150.320044813852,130315.36145405522,242198.52224830358,48439.70444966072,0.32000000000000006,516690.1807963811,647005.5422504363,516690.1807963811
F027,medium,10,8,soil,6605414.243135553,396324.85458813317,2179786.7002347326,127433.12745605667,533108.2968574986,1056866.2789016885,132108.28486271107,0.32999999999999996,2179786.700234732,2712894.9970922307,2179786.700234732
F027,medium,10,8,biodiversity,5337419.296580569,213496.77186322276,1974845.1397348105,102970.68563329011,430771.2440247668,747238.7015212798,213496.77186322276,0.30999999999999994,1654599.981939976,2085371.225964743,1654599.981939976
F027,medium,10,8,beef,7176252.511060848,358812.6255530424,2583450.903981905,138445.86686583934,579179.3842402454,1076437.8766591272,215287.57533182544,0.31000000000000005,2224638.2784288633,2803817.6626691087,2224638.2784288633
F028,high,4,2,forestry,368795.3625,18439.768125,129078.37687499999,36879.536250000005,0.0,55319.304375,11063.860874999998,0.32000000000000006,118014.51600000002,118014.51600000002,118014.51600000002
F028,high,4,2,biodiversity,843648.0,33745.92,312149.76,84364.8,0.0,118110.72000000002,33745.92,0.30999999999999994,261530.87999999995,261530.87999999995,261530.87999999995
F028,high,4,2,beef,2731817.5,136590.875,983454.2999999999,273181.75,0.0,409772.625,81954.525,0.31000000000000005,846863.4250000002,846863.4250000002,846863.4250000002
F028,high,5,3,forestry,759718.4467500001,37985.92233750001,265901.45636250003,32793.14711938165,43178.69755561837,113957.76701250001,22791.5534025,0.32000000000000006,243109.9029600001,286288.60051561845,243109.9029600001
F028,high,5,3,soil,1899296.116875,113957.7670125,626767.7185687501,81982.86779845411,107946.74388904592,303887.3787,37985.9223375,0.32999999999999996,626767.71856875,734714.4624577959,626767.71856875
F028,high,5,3,biodiversity,2105745.4080000003,84229.81632000001,779125.8009600001,90894.22437471747,119680.3164252826,294804.35712000006,84229.81632000001,0.30999999999999994,652781.0764799999,772461.3929052826,652781.0764799999
F028,high,5,3,beef,4502035.24,225101.76200000002,1620732.6864,194329.76070744678,255873.76329255328,675305.286,135061.0572,0.31000000000000005,1395630.9244000004,1651504.6876925537,1395630.9244000004
F028,high,6,4,forestry,1173765.00022875,58688.25001143751,410817.7500800625,31836.77485420491,85539.7251686701,176064.7500343125,35212.9500068625,0.32000000000000006,375604.8000732001,461144.5252418702,375604.8000732001
F028,high,6,4,soil,3912550.0007625003,234753.00004575,1291141.5002516252,106122.5828473497,285132.41722890036,626008.0001220001,78251.00001525001,0.32999999999999996,1291141.500251625,1576273.9174805253,1291141.500251625
F028,high,6,4,biodiversity,3284962.8364799987,131398.51345919995,1215436.2494975994,89100.13691757924,239396.14673042065,459894.79710719985,131398.51345919995,0.30999999999999994,1018338.4793087994,1257734.62603922,1018338.4793087994
F028,high,6,4,beef,6376007.408650001,318800.3704325,2295362.6671140003,172940.50538086615,464660.2354841339,956401.1112975001,191280.2222595,0.31000000000000005,1976562.2966815005,2441222.5321656344,1976562.2966815005
F028,high,7,5,forestry,1611970.6003141503,80598.53001570753,564189.7101099526,32282.430369639664,128914.62966177541,241795.59004712253,48359.11800942451,0.32000000000000006,515830.5921005282,644745.2217623036,515830.5921005282
F028,high,7,5,soil,6044889.751178063,362693.3850706838,1994813.617888761,121059.11388614871,483429.86123165773,967182.3601884901,120897.79502356127,0.32999999999999996,1994813.6178887608,2478243.4791204184,1994813.6178887608
F028,high,7,5,biodiversity,4555148.466585602,182205.93866342408,1685404.9326366726,91224.5317422429,364290.31491631735,637720.7853219843,182205.93866342408,0.30999999999999994,1412096.0246415362,1776386.3395578535,1412096.0246415362
F028,high,7,5,beef,7761339.927438501,388066.9963719251,2794082.37387786,155433.92400196873,620700.0687418815,1164200.989115775,232840.19782315503,0.31000000000000005,2406015.3775059357,3026715.446247817,2406015.3775059357
F028,high,8,6,forestry,1937051.3380441705,96852.56690220853,677967.9683154597,31378.598842503263,162326.53496191377,290557.7007066256,58111.54014132512,0.32000000000000006,619856.4281741347,782182.9631360485,619856.4281741347
F028,high,8,6,soil,7609844.542316385,456590.67253898305,2511248.698964407,123273.06688126283,637711.3873503755,1217575.1267706216,152196.8908463277,0.32999999999999996,2511248.6989644067,3148960.0863147825,2511248.6989644067
F028,high,8,6,biodiversity,5921693.006561281,236867.72026245124,2191026.412427674,95926.43502621837,496242.8656299097,829037.0209185794,236867.72026245124,0.30999999999999994,1835724.8320339967,2331967.6976639065,1835724.8320339967
F028,high,8,6,beef,9224053.990686527,461202.6995343263,3320659.4366471493,149421.89925001556,772983.499818637,1383608.098602979,276721.6197205958,0.31000000000000005,2859456.737112824,3632440.236931461,2859456.737112824
F028,high,9,7,forestry,2208930.329419656,110446.51647098281,773125.6152968797,31299.302943087387,189593.7299988782,331339.5494129484,66267.90988258968,0.32000000000000006,706857.7054142901,896451.4354131683,706857.7054142901
F028,high,9,7,soil,8906977.134756677,534418.6280854006,2939302.4544697036,126206.86670599753,764490.8467696701,1425116.3415610683,178139.54269513354,0.32999999999999996,2939302.454469703,3703793.301239373,2939302.454469703
F028,high,9,7,biodiversity,6979702.1570668975,279188.0862826759,2582489.798114752,98898.46200986902,599071.7536968207,977158.3019893657,279188.0862826759,0.30999999999999994,2163707.668690738,2762779.4223875585,2163707.668690738
F028,high,9,7,beef,10134160.65110093,506708.0325550465,3648297.834396335,143595.36834104607,869820.696769047,1520124.0976651395,304024.8195330279,0.31000000000000005,3141589.801841289,4011410.498610336,3141589.801841289
F028,high,10,8,forestry,2421985.222483036,121099.26112415182,847694.8278690625,31257.607286599094,210940.91496170452,363297.7833724554,72659.55667449108,0.32000000000000006,775035.2711945717,985976.1861562763,775035.2711945717
F028,high,10,8,soil,9908121.36470333,594487.2818821997,3269680.050352099,127872.02980881446,862940.1066615185,1585299.4183525327,198162.42729406658,0.32999999999999996,3269680.0503520984,4132620.157013617,3269680.0503520984
F028,high,10,8,biodiversity,7899380.558939241,315975.22235756967,2922770.806807519,101947.66385303486,687990.3920408892,1105913.2782514938,315975.22235756967,0.30999999999999994,2448807.973271164,3136798.3653120534,2448807.973271164
F028,high,10,8,beef,10764378.766591271,538218.9383295636,3875176.3559728577,138922.69905155152,937515.1776075757,1614656.8149886907,322931.3629977381,0.31000000000000005,3336957.4176432947,4274472.59525087,3336957.4176432947
F029,high,4,2,forestry,368795.3625,18439.768125,129078.37687499999,36879.536250000005,0.0,55319.304375,11063.860874999998,0.32000000000000006,118014.51600000002,118014.51600000002,118014.51600000002
F029,high,4,2,biodiversity,843648.0,33745.92,312149.76,84364.8,0.0,118110.72000000002,33745.92,0.30999999999999994,261530.87999999995,261530.87999999995,261530.87999999995
F029,high,4,2,beef,2731817.5,136590.875,983454.2999999999,273181.75,0.0,409772.625,81954.525,0.31000000000000005,846863.4250000002,846863.4250000002,846863.4250000002
F029,high,5,3,forestry,759718.4467500001,37985.92233750001,265901.45636250003,32793.14711938165,43178.69755561837,113957.76701250001,22791.5534025,0.32000000000000006,243109.9029600001,286288.60051561845,243109.9029600001
F029,high,5,3,soil,1899296.116875,113957.7670125,626767.7185687501,81982.86779845411,107946.74388904592,303887.3787,37985.9223375,0.32999999999999996,626767.71856875,734714.4624577959,626767.71856875
F029,high,5,3,biodiversity,2105745.4080000003,84229.81632000001,779125.8009600001,90894.22437471747,119680.3164252826,294804.35712000006,84229.81632000001,0.30999999999999994,652781.0764799999,772461.3929052826,652781.0764799999
F029,high,5,3,beef,4502035.24,225101.76200000002,1620732.6864,194329.76070744678,255873.76329255328,675305.286,135061.0572,0.31000000000000005,1395630.9244000004,1651504.6876925537,1395630.9244000004
F029,high,6,4,forestry,1173765.00022875,58688.25001143751,410817.7500800625,31836.77485420491,85539.7251686701,176064.7500343125,35212.9500068625,0.32000000000000006,375604.8000732001,461144.5252418702,375604.8000732001
F029,high,6,4,soil,3912550.0007625003,234753.00004575,1291141.5002516252,106122.5828473497,285132.41722890036,626008.0001220001,78251.00001525001,0.32999999999999996,1291141.500251625,1576273.9174805253,1291141.500251625
F029,high,6,4,biodiversity,3284962.8364799987,131398.51345919995,1215436.2494975994,89100.13691757924,239396.14673042065,459894.79710719985,131398.51345919995,0.30999999999999994,1018338.4793087994,1257734.62603922,1018338.4793087994
F029,high,6,4,beef,6376007.408650001,318800.3704325,2295362.6671140003,172940.50538086615,464660.2354841339,956401.1112975001,191280.2222595,0.31000000000000005,1976562.2966815005,2441222.5321656344,1976562.2966815005
F029,high,7,5,forestry,1611970.6003141503,80598.53001570753,564189.7101099526,32282.430369639664,128914.62966177541,241795.59004712253,48359.11800942451,0.32000000000000006,515830.5921005282,644745.2217623036,515830.5921005282
F029,high,7,5,soil,6044889.751178063,362693.3850706838,1994813.617888761,121059.11388614871,483429.86123165773,967182.3601884901,120897.79502356127,0.32999999999999996,1994813.6178887608,2478243.4791204184,1994813.6178887608
F029,high,7,5,biodiversity,4555148.466585602,182205.93866342408,1685404.9326366726,91224.5317422429,364290.31491631735,637720.7853219843,182205.93866342408,0.30999999999999994,1412096.0246415362,1776386.3395578535,1412096.0246415362
F029,high,7,5,beef,7761339.927438501,388066.9963719251,2794082.37387786,155433.92400196873,620700.0687418815,1164200.989115775,232840.19782315503,0.31000000000000005,2406015.3775059357,3026715.446247817,2406015.3775059357
F029,high,8,6,forestry,1937051.3380441705,96852.56690220853,677967.9683154597,31378.598842503263,162326.53496191377,290557.7007066256,58111.54014132512,0.32000000000000006,619856.4281741347,782182.9631360485,619856.4281741347
F029,high,8,6,soil,7609844.542316385,456590.67253898305,2511248.698964407,123273.06688126283,637711.3873503755,1217575.1267706216,152196.8908463277,0.32999999999999996,2511248.6989644067,3148960.0863147825,2511248.6989644067
F029,high,8,6,biodiversity,5921693.006561281,236867.72026245124,2191026.412427674,95926.43502621837,496242.8656299097,829037.0209185794,236867.72026245124,0.30999999999999994,1835724.8320339967,2331967.6976639065,1835724.8320339967
F029,high,8,6,beef,9224053.990686527,461202.6995343263,3320659.4366471493,149421.89925001556,772983.499818637,1383608.098602979,276721.6197205958,0.31000000000000005,2859456.737112824,3632440.236931461,2859456.737112824
F029,high,9,7,forestry,2208930.329419656,110446.51647098281,773125.6152968797,31299.302943087387,189593.7299988782,331339.5494129484,66267.90988258968,0.32000000000000006,706857.7054142901,896451.4354131683,706857.7054142901
F029,high,9,7,soil,8906977.134756677,534418.6280854006,2939302.4544697036,126206.86670599753,764490.8467696701,1425116.3415610683,178139.54269513354,0.32999999999999996,2939302.454469703,3703793.301239373,2939302.454469703
F029,high,9,7,biodiversity,6979702.1570668975,279188.0862826759,2582489.798114752,98898.46200986902,599071.7536968207,977158.3019893657,279188.0862826759,0.30999999999999994,2163707.668690738,2762779.4223875585,2163707.668690738
F029,high,9,7,beef,10134160.65110093,506708.0325550465,3648297.834396335,143595.36834104607,869820.696769047,1520124.0976651395,304024.8195330279,0.31000000000000005,3141589.801841289,4011410.498610336,3141589.801841289
F029,high,10,8,forestry,2421985.222483036,121099.26112415182,847694.8278690625,31257.607286599094,210940.91496170452,363297.7833724554,72659.55667449108,0.32000000000000006,775035.2711945717,985976.1861562763,775035.2711945717
F029,high,10,8,soil,9908121.36470333,594487.2818821997,3269680.050352099,127872.02980881446,862940.1066615185,1585299.4183525327,198162.42729406658,0.32999999999999996,3269680.0503520984,4132620.157013617,3269680.0503520984
F029,high,10,8,biodiversity,7899380.558939241,315975.22235756967,2922770.806807519,101947.66385303486,687990.3920408892,1105913.2782514938,315975.22235756967,0.30999999999999994,2448807.973271164,3136798.3653120534,2448807.973271164
F029,high,10,8,beef,10764378.766591271,538218.9383295636,3875176.3559728577,138922.69905155152,937515.1776075757,1614656.8149886907,322931.3629977381,0.31000000000000005,3336957.4176432947,4274472.59525087,3336957.4176432947
F030,high,4,2,forestry,368795.3625,18439.768125,129078.37687499999,36879.536250000005,0.0,55319.304375,11063.860874999998,0.32000000000000006,118014.51600000002,118014.51600000002,118014.51600000002
F030,high,4,2,biodiversity,843648.0,33745.92,312149.76,84364.8,0.0,118110.72000000002,33745.92,0.30999999999999994,261530.87999999995,261530.87999999995,261530.87999999995
F030,high,4,2,beef,2731817.5,136590.875,983454.2999999999,273181.75,0.0,409772.625,81954.525,0.31000000000000005,846863.4250000002,846863.4250000002,846863.4250000002
F030,high,5,3,forestry,759718.4467500001,37985.92233750001,265901.45636250003,32793.14711938165,43178.69755561837,113957.76701250001,22791.5534025,0.32000000000000006,243109.9029600001,286288.60051561845,243109.9029600001
F030,high,5,3,soil,1899296.116875,113957.7670125,626767.7185687501,81982.86779845411,107946.74388904592,303887.3787,37985.9223375,0.32999999999999996,626767.71856875,734714.4624577959,626767.71856875
F030,high,5,3,biodiversity,2105745.4080000003,84229.81632000001,779125.8009600001,90894.22437471747,119680.3164252826,294804.35712000006,84229.81632000001,0.30999999999999994,652781.0764799999,772461.3929052826,652781.0764799999
F030,high,5,3,beef,4502035.24,225101.76200000002,1620732.6864,194329.76070744678,255873.76329255328,675305.286,135061.0572,0.31000000000000005,1395630.9244000004,1651504.6876925537,1395630.9244000004
F030,high,6,4,forestry,1173765.00022875,58688.25001143751,410817.7500800625,31836.77485420491,85539.7251686701,176064.7500343125,35212.9500068625,0.32000000000000006,375604.8000732001,461144.5252418702,375604.8000732001
F030,high,6,4,soil,3912550.0007625003,234753.00004575,1291141.5002516252,106122.5828473497,285132.41722890036,626008.0001220001,78251.00001525001,0.32999999999999996,1291141.500251625,1576273.9174805253,1291141.500251625
F030,high,6,4,biodiversity,3284962.8364799987,131398.51345919995,1215436.2494975994,89100.13691757924,239396.14673042065,459894.79710719985,131398.51345919995,0.30999999999999994,1018338.4793087994,1257734.62603922,1018338.4793087994
F030,high,6,4,beef,6376007.408650001,318800.3704325,2295362.6671140003,172940.50538086615,464660.2354841339,956401.1112975001,191280.2222595,0.31000000000000005,1976562.2966815005,2441222.5321656344,1976562.2966815005
F030,high,7,5,forestry,1611970.6003141503,80598.53001570753,564189.7101099526,32282.430369639664,128914.62966177541,241795.59004712253,48359.11800942451,0.32000000000000006,515830.5921005282,644745.2217623036,515830.5921005282
F030,high,7,5,soil,6044889.751178063,362693.3850706838,1994813.617888761,121059.11388614871,483429.86123165773,967182.3601884901,120897.79502356127,0.32999999999999996,1994813.6178887608,2478243.4791204184,1994813.6178887608
F030,high,7,5,biodiversity,4555148.466585602,182205.93866342408,1685404.9326366726,91224.5317422429,364290.31491631735,637720.7853219843,182205.93866342408,0.30999999999999994,1412096.0246415362,1776386.3395578535,1412096.0246415362
F030,high,7,5,beef,7761339.927438501,388066.9963719251,2794082.37387786,155433.92400196873,620700.0687418815,1164200.989115775,232840.19782315503,0.31000000000000005,2406015.3775059357,3026715.446247817,2406015.3775059357
F030,high,8,6,forestry,1937051.3380441705,96852.56690220853,677967.9683154597,31378.598842503263,162326.53496191377,290557.7007066256,58111.54014132512,0.32000000000000006,619856.4281741347,782182.9631360485,619856.4281741347
F030,high,8,6,soil,7609844.542316385,456590.67253898305,2511248.698964407,123273.06688126283,637711.3873503755,1217575.1267706216,152196.8908463277,0.32999999999999996,2511248.6989644067,3148960.0863147825,2511248.6989644067
