farm_id,farm_type,acquisition_year,year,age,gross,gross_forestry,gross_soil,gross_biodiversity,gross_beef,gross_water,pdf_fee,expert_fee,supplier_costs,admin,operator_paid,operator_overflow,treasury_pretax,tax,net_to_treasury,cum_profit,land_fmv
F023,medium,3,4,2,2693891.7,196690.86,0.0,404951.04000000004,1529817.8,562432.0000000001,404083.755,134694.58500000002,942862.095,80816.751,250000.0,19389.170000000042,881434.5140000001,220358.62850000002,661075.8855000001,661075.8855000001,15142400.0
F023,medium,3,5,3,5894718.620200001,405183.17160000006,1012957.9290000001,1123064.2176000003,2476119.382,877393.9200000002,884207.7930300001,294735.93101000006,2063151.51707,176841.558606,250000.0,339471.8620200001,2225781.8204840003,556445.4551210001,1669336.3653630002,2330412.2508630003,16338649.600000003
F023,medium,3,6,4,8927301.823758,626008.000122,2086693.3337400001,1751980.1794560002,3245967.4080400006,1216652.9024,1339095.2735637,446365.09118790005,3124555.6383153,267819.05471274,250000.0,642730.1823758001,3499466.7659783605,874866.6914945901,2624600.0744837704,4955012.325346771,17606371.328
F023,medium,3,7,5,12091232.000035303,859717.6535008801,3223941.2006283007,2429412.5155123207,4059777.8081986005,1518382.8221952005,1813684.8000052953,604561.6000017652,4231931.200012356,362736.96000105905,250000.0,959123.2000035304,4828317.440014828,1207079.360003707,3621238.080011121,8576250.405357892,18949368.954880003
F023,medium,3,8,6,14876427.900457904,1051542.154938264,4150824.295808937,3158236.2701660166,4673520.688614507,1842304.4909301763,2231464.1850686856,743821.3950228952,5206749.765160266,446292.8370137371,250000.0,1237642.7900457904,5998099.718192319,1499524.9295480798,4498574.788644239,13074825.194002131,20371636.197785605
F023,medium,3,9,7,17193031.784773387,1197097.7269112975,4845395.561307632,3777250.579118556,5320434.341827989,2052853.5756079108,2578954.767716008,859651.5892386694,6017561.124670685,515790.9535432016,250000.0,1469303.1784773387,6971073.349604823,1742768.3374012057,5228305.012203617,18303130.206205748,21186501.64569703
F023,medium,3,10,8,18864293.192486905,1291725.4519909525,5284331.394508442,4269935.437264455,5741002.008848678,2277298.899874376,2829643.9788730354,943214.6596243453,6602502.617370416,565928.7957746071,250000.0,1636429.3192486905,7673003.1408445,1918250.785211125,5754752.355633374,24057882.561839122,22033961.711524915
F024,medium,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F024,medium,3,4,2,2693891.7,196690.86,0.0,404951.04000000004,1529817.8,562432.0000000001,404083.755,134694.58500000002,942862.095,80816.751,250000.0,19389.170000000042,881434.5140000001,220358.62850000002,661075.8855000001,661075.8855000001,15142400.0
F024,medium,3,5,3,5894718.620200001,405183.17160000006,1012957.9290000001,1123064.2176000003,2476119.382,877393.9200000002,884207.7930300001,294735.93101000006,2063151.51707,176841.558606,250000.0,339471.8620200001,2225781.8204840003,556445.4551210001,1669336.3653630002,2330412.2508630003,16338649.600000003
F024,medium,3,6,4,8927301.823758,626008.000122,2086693.3337400001,1751980.1794560002,3245967.4080400006,1216652.9024,1339095.2735637,446365.09118790005,3124555.6383153,267819.05471274,250000.0,642730.1823758001,3499466.7659783605,874866.6914945901,2624600.0744837704,4955012.325346771,17606371.328
F024,medium,3,7,5,12091232.000035303,859717.6535008801,3223941.2006283007,2429412.5155123207,4059777.8081986005,1518382.8221952005,1813684.8000052953,604561.6000017652,4231931.200012356,362736.96000105905,250000.0,959123.2000035304,4828317.440014828,1207079.360003707,3621238.080011121,8576250.405357892,18949368.954880003
F024,medium,3,8,6,14876427.900457904,1051542.154938264,4150824.295808937,3158236.2701660166,4673520.688614507,1842304.4909301763,2231464.1850686856,743821.3950228952,5206749.765160266,446292.8370137371,250000.0,1237642.7900457904,5998099.718192319,1499524.9295480798,4498574.788644239,13074825.194002131,20371636.197785605
F024,medium,3,9,7,17193031.784773387,1197097.7269112975,4845395.561307632,3777250.579118556,5320434.341827989,2052853.5756079108,2578954.767716008,859651.5892386694,6017561.124670685,515790.9535432016,250000.0,1469303.1784773387,6971073.349604823,1742768.3374012057,5228305.012203617,18303130.206205748,21186501.64569703
F024,medium,3,10,8,18864293.192486905,1291725.4519909525,5284331.394508442,4269935.437264455,5741002.008848678,2277298.899874376,2829643.9788730354,943214.6596243453,6602502.617370416,565928.7957746071,250000.0,1636429.3192486905,7673003.1408445,1918250.785211125,5754752.355633374,24057882.561839122,22033961.711524915
F025,medium,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F025,medium,3,4,2,2693891.7,196690.86,0.0,404951.04000000004,1529817.8,562432.0000000001,404083.755,134694.58500000002,942862.095,80816.751,250000.0,19389.170000000042,881434.5140000001,220358.62850000002,661075.8855000001,661075.8855000001,15142400.0
F025,medium,3,5,3,5894718.620200001,405183.17160000006,1012957.9290000001,1123064.2176000003,2476119.382,877393.9200000002,884207.7930300001,294735.93101000006,2063151.51707,176841.558606,250000.0,339471.8620200001,2225781.8204840003,556445.4551210001,1669336.3653630002,2330412.2508630003,16338649.600000003
F025,medium,3,6,4,8927301.823758,626008.000122,2086693.3337400001,1751980.1794560002,3245967.4080400006,1216652.9024,1339095.2735637,446365.09118790005,3124555.6383153,267819.05471274,250000.0,642730.1823758001,3499466.7659783605,874866.6914945901,2624600.0744837704,4955012.325346771,17606371.328
F025,medium,3,7,5,12091232.000035303,859717.6535008801,3223941.2006283007,2429412.5155123207,4059777.8081986005,1518382.8221952005,1813684.8000052953,604561.6000017652,4231931.200012356,362736.96000105905,250000.0,959123.2000035304,4828317.440014828,1207079.360003707,3621238.080011121,8576250.405357892,18949368.954880003
F025,medium,3,8,6,14876427.900457904,1051542.154938264,4150824.295808937,3158236.2701660166,4673520.688614507,1842304.4909301763,2231464.1850686856,743821.3950228952,5206749.765160266,446292.8370137371,250000.0,1237642.7900457904,5998099.718192319,1499524.9295480798,4498574.788644239,13074825.194002131,20371636.197785605
F025,medium,3,9,7,17193031.784773387,1197097.7269112975,4845395.561307632,3777250.579118556,5320434.341827989,2052853.5756079108,2578954.767716008,859651.5892386694,6017561.124670685,515790.9535432016,250000.0,1469303.1784773387,6971073.349604823,1742768.3374012057,5228305.012203617,18303130.206205748,21186501.64569703
F025,medium,3,10,8,18864293.192486905,1291725.4519909525,5284331.394508442,4269935.437264455,5741002.008848678,2277298.899874376,2829643.9788730354,943214.6596243453,6602502.617370416,565928.7957746071,250000.0,1636429.3192486905,7673003.1408445,1918250.785211125,5754752.355633374,24057882.561839122,22033961.711524915
F026,medium,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F026,medium,3,4,2,2693891.7,196690.86,0.0,404951.04000000004,1529817.8,562432.0000000001,404083.755,134694.58500000002,942862.095,80816.751,250000.0,19389.170000000042,881434.5140000001,220358.62850000002,661075.8855000001,661075.8855000001,15142400.0
F026,medium,3,5,3,5894718.620200001,405183.17160000006,1012957.9290000001,1123064.2176000003,2476119.382,877393.9200000002,884207.7930300001,294735.93101000006,2063151.51707,176841.558606,250000.0,339471.8620200001,2225781.8204840003,556445.4551210001,1669336.3653630002,2330412.2508630003,16338649.600000003
F026,medium,3,6,4,8927301.823758,626008.000122,2086693.3337400001,1751980.1794560002,3245967.4080400006,1216652.9024,1339095.2735637,446365.09118790005,3124555.6383153,267819.05471274,250000.0,642730.1823758001,3499466.7659783605,874866.6914945901,2624600.0744837704,4955012.325346771,17606371.328
F026,medium,3,7,5,12091232.000035303,859717.6535008801,3223941.2006283007,2429412.5155123207,4059777.8081986005,1518382.8221952005,1813684.8000052953,604561.6000017652,4231931.200012356,362736.96000105905,250000.0,959123.2000035304,4828317.440014828,1207079.360003707,3621238.080011121,8576250.405357892,18949368.954880003
F026,medium,3,8,6,14876427.900457904,1051542.154938264,4150824.295808937,3158236.2701660166,4673520.688614507,1842304.4909301763,2231464.1850686856,743821.3950228952,5206749.765160266,446292.8370137371,250000.0,1237642.7900457904,5998099.718192319,1499524.9295480798,4498574.788644239,13074825.194002131,20371636.197785605
F026,medium,3,9,7,17193031.784773387,1197097.7269112975,4845395.561307632,3777250.579118556,5320434.341827989,2052853.5756079108,2578954.767716008,859651.5892386694,6017561.124670685,515790.9535432016,250000.0,1469303.1784773387,6971073.349604823,1742768.3374012057,5228305.012203617,18303130.206205748,21186501.64569703
F026,medium,3,10,8,18864293.192486905,1291725.4519909525,5284331.394508442,4269935.437264455,5741002.008848678,2277298.899874376,2829643.9788730354,943214.6596243453,6602502.617370416,565928.7957746071,250000.0,1636429.3192486905,7673003.1408445,1918250.785211125,5754752.355633374,24057882.561839122,22033961.711524915
F027,medium,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F027,medium,3,4,2,2693891.7,196690.86,0.0,404951.04000000004,1529817.8,562432.0000000001,404083.755,134694.58500000002,942862.095,80816.751,250000.0,19389.170000000042,881434.5140000001,220358.62850000002,661075.8855000001,661075.8855000001,15142400.0
F027,medium,3,5,3,5894718.620200001,405183.17160000006,1012957.9290000001,1123064.2176000003,2476119.382,877393.9200000002,884207.7930300001,294735.93101000006,2063151.51707,176841.558606,250000.0,339471.8620200001,2225781.8204840003,556445.4551210001,1669336.3653630002,2330412.2508630003,16338649.600000003
F027,medium,3,6,4,8927301.823758,626008.000122,2086693.3337400001,1751980.1794560002,3245967.4080400006,1216652.9024,1339095.2735637,446365.09118790005,3124555.6383153,267819.05471274,250000.0,642730.1823758001,3499466.7659783605,874866.6914945901,2624600.0744837704,4955012.325346771,17606371.328
F027,medium,3,7,5,12091232.000035303,859717.6535008801,3223941.2006283007,2429412.5155123207,4059777.8081986005,1518382.8221952005,1813684.8000052953,604561.6000017652,4231931.200012356,362736.96000105905,250000.0,959123.2000035304,4828317.440014828,1207079.360003707,3621238.080011121,8576250.405357892,18949368.954880003
F027,medium,3,8,6,14876427.900457904,1051542.154938264,4150824.295808937,3158236.2701660166,4673520.688614507,1842304.4909301763,2231464.1850686856,743821.3950228952,5206749.765160266,446292.8370137371,250000.0,1237642.7900457904,5998099.718192319,1499524.9295480798,4498574.788644239,13074825.194002131,20371636.197785605
F027,medium,3,9,7,17193031.784773387,1197097.7269112975,4845395.561307632,3777250.579118556,5320434.341827989,2052853.5756079108,2578954.767716008,859651.5892386694,6017561.124670685,515790.9535432016,250000.0,1469303.1784773387,6971073.349604823,1742768.3374012057,5228305.012203617,18303130.206205748,21186501.64569703
F027,medium,3,10,8,18864293.192486905,1291725.4519909525,5284331.394508442,4269935.437264455,5741002.008848678,2277298.899874376,2829643.9788730354,943214.6596243453,6602502.617370416,565928.7957746071,250000.0,1636429.3192486905,7673003.1408445,1918250.785211125,5754752.355633374,24057882.561839122,22033961.711524915
F028,high,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F028,high,3,4,2,3942813.49,295036.29,0.0,674918.4,2185454.0,787404.8,591422.0235,197140.67450000002,1379984.7215,118284.4047,250000.0,144281.34900000005,1405981.6658,351495.41645,1054486.2493500002,1054486.2493500002,15142400.0
F028,high,3,5,3,8817266.441300001,607774.7574,1519436.8935000002,1684596.3264000004,3601628.1920000003,1403830.2720000003,1322589.966195,440863.3220650001,3086043.254455,264517.99323900003,250000.0,631726.6441300001,3453251.9053460006,863312.9763365001,2589938.9290095004,3644425.1783595006,16338649.600000003
F028,high,3,6,4,13744472.840737002,939012.0001830001,3130040.0006100005,2627970.2691840003,5100805.92692,1946644.6438400003,2061670.9261105503,687223.6420368501,4810565.49425795,412334.18522211007,250000.0,1124447.2840737002,5522678.593109541,1380669.6482773852,4142008.9448321555,7786434.123191657,17606371.328
F028,high,3,7,5,18509317.033405054,1289576.4802513202,4835911.800942451,3644118.773268481,6209071.941950801,2530638.036992001,2776397.555010758,925465.8516702527,6478260.961691769,555279.5110021516,250000.0,1600931.7033405055,7523913.154030123,1880978.2885075307,5642934.865522592,13429368.988714248,18949368.954880003
F028,high,3,8,6,22780757.394329123,1549641.0704353366,6087875.633853108,4737354.405249025,7379243.192549221,3026643.0922424328,3417113.6091493685,1139037.8697164562,7973265.088015192,683422.7218298736,250000.0,2028075.7394329123,9317918.105618231,2329479.5264045577,6988438.579213673,20417807.56792792,20371636.197785605
F028,high,3,9,7,26005238.843888514,1767144.2635357247,7125581.707805342,5583761.725653518,8107328.520880744,3421422.6260131844,3900785.826583277,1300261.9421944257,9101833.59536098,780157.1653166554,250000.0,2350523.8843888515,10672200.314433176,2668050.078608294,8004150.235824882,28421957.803752802,21186501.64569703
F028,high,3,10,8,28495703.442469362,1937588.1779864288,7926497.091762663,6319504.447151393,8611503.013273017,3700610.712295861,4274355.5163704045,1424785.1721234682,9973496.204864277,854871.1032740808,250000.0,2599570.3442469365,11718195.445837133,2929548.861459283,8788646.58437785,37210604.38813065,22033961.711524915
F029,high,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F029,high,3,4,2,3942813.49,295036.29,0.0,674918.4,2185454.0,787404.8,591422.0235,197140.67450000002,1379984.7215,118284.4047,250000.0,144281.34900000005,1405981.6658,351495.41645,1054486.2493500002,1054486.2493500002,15142400.0
F029,high,3,5,3,8817266.441300001,607774.7574,1519436.8935000002,1684596.3264000004,3601628.1920000003,1403830.2720000003,1322589.966195,440863.3220650001,3086043.254455,264517.99323900003,250000.0,631726.6441300001,3453251.9053460006,863312.9763365001,2589938.9290095004,3644425.1783595006,16338649.600000003
F029,high,3,6,4,13744472.840737002,939012.0001830001,3130040.0006100005,2627970.2691840003,5100805.92692,1946644.6438400003,2061670.9261105503,687223.6420368501,4810565.49425795,412334.18522211007,250000.0,1124447.2840737002,5522678.593109541,1380669.6482773852,4142008.9448321555,7786434.123191657,17606371.328
F029,high,3,7,5,18509317.033405054,1289576.4802513202,4835911.800942451,3644118.773268481,6209071.941950801,2530638.036992001,2776397.555010758,925465.8516702527,6478260.961691769,555279.5110021516,250000.0,1600931.7033405055,7523913.154030123,1880978.2885075307,5642934.865522592,13429368.988714248,18949368.954880003
F029,high,3,8,6,22780757.394329123,1549641.0704353366,6087875.633853108,4737354.405249025,7379243.192549221,3026643.0922424328,3417113.6091493685,1139037.8697164562,7973265.088015192,683422.7218298736,250000.0,2028075.7394329123,9317918.105618231,2329479.5264045577,6988438.579213673,20417807.56792792,20371636.197785605
F029,high,3,9,7,26005238.843888514,1767144.2635357247,7125581.707805342,5583761.725653518,8107328.520880744,3421422.6260131844,3900785.826583277,1300261.9421944257,9101833.59536098,780157.1653166554,250000.0,2350523.8843888515,10672200.314433176,2668050.078608294,8004150.235824882,28421957.803752802,21186501.64569703
F029,high,3,10,8,28495703.442469362,1937588.1779864288,7926497.091762663,6319504.447151393,8611503.013273017,3700610.712295861,4274355.5163704045,1424785.1721234682,9973496.204864277,854871.1032740808,250000.0,2599570.3442469365,11718195.445837133,2929548.861459283,8788646.58437785,37210604.38813065,22033961.711524915
F030,high,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F030,high,3,4,2,3942813.49,295036.29,0.0,674918.4,2185454.0,787404.8,591422.0235,197140.67450000002,1379984.7215,118284.4047,250000.0,144281.34900000005,1405981.6658,351495.41645,1054486.2493500002,1054486.2493500002,15142400.0
F030,high,3,5,3,8817266.441300001,607774.7574,1519436.8935000002,1684596.3264000004,3601628.1920000003,1403830.2720000003,1322589.966195,440863.3220650001,3086043.254455,264517.99323900003,250000.0,631726.6441300001,3453251.9053460006,863312.9763365001,2589938.9290095004,3644425.1783595006,16338649.600000003
F030,high,3,6,4,13744472.840737002,939012.0001830001,3130040.0006100005,2627970.2691840003,5100805.92692,1946644.6438400003,2061670.9261105503,687223.6420368501,4810565.49425795,412334.18522211007,250000.0,1124447.2840737002,5522678.593109541,1380669.6482773852,4142008.9448321555,7786434.123191657,17606371.328
F030,high,3,7,5,18509317.033405054,1289576.4802513202,4835911.800942451,3644118.773268481,6209071.941950801,2530638.036992001,2776397.555010758,925465.8516702527,6478260.961691769,555279.5110021516,250000.0,1600931.7033405055,7523913.154030123,1880978.2885075307,5642934.865522592,13429368.988714248,18949368.954880003
F030,high,3,8,6,22780757.394329123,1549641.0704353366,6087875.633853108,4737354.405249025,7379243.192549221,3026643.0922424328,3417113.6091493685,1139037.8697164562,7973265.088015192,683422.7218298736,250000.0,2028075.7394329123,9317918.105618231,2329479.5264045577,6988438.579213673,20417807.56792792,20371636.197785605
F030,high,3,9,7,26005238.843888514,1767144.2635357247,7125581.707805342,5583761.725653518,8107328.520880744,3421422.6260131844,3900785.826583277,1300261.9421944257,9101833.59536098,780157.1653166554,250000.0,2350523.8843888515,10672200.314433176,2668050.078608294,8004150.235824882,28421957.803752802,21186501.64569703
F030,high,3,10,8,28495703.442469362,1937588.1779864288,7926497.091762663,6319504.447151393,8611503.013273017,3700610.712295861,4274355.5163704045,1424785.1721234682,9973496.204864277,854871.1032740808,250000.0,2599570.3442469365,11718195.445837133,2929548.861459283,8788646.58437785,37210604.38813065,22033961.711524915
F031,medium,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F031,medium,4,5,2,2784382.2814000007,202591.58580000003,0.0,421149.0816000001,1575712.334,584929.2800000001,417657.3422100001,139219.11407000004,974533.7984900002,83531.46844200001,250000.0,28438.22814000008,919440.5581880002,229860.13954700006,689580.4186410002,689580.4186410002,15142400.0
F031,medium,4,6,3,6091564.760182001,417338.666748,1043346.6668700001,1167986.786304,2550402.96346,912489.6768000001,913734.7140273001,304578.2380091,2132047.6660637003,182746.94280546,250000.0,359156.47601820005,2308457.1992764403,577114.2998191101,1731342.8994573303,2420923.3180983304,16338649.600000003
F031,medium,4,7,4,9224807.209289301,644788.2401256601,2149294.1337522003,1822059.3866342404,3343346.4302812004,1265319.0184960004,1383721.081393395,461240.3604644651,3228682.523251255,276744.216278679,250000.0,672480.7209289302,3624419.0279015065,906104.7569753766,2718314.27092613,5139237.58902446,17606371.328
F031,medium,4,8,5,12493446.913413437,885509.1831059066,3320659.4366471497,2526589.0161328134,4181571.142444559,1579118.1350830083,1874017.0370120155,624672.3456706719,4372706.419694703,374803.40740240307,250000.0,999344.6913413438,4997247.703633644,1249311.925908411,3747935.7777252328,8887173.366749693,18949368.954880003
F031,medium,4,9,6,15372726.145082599,1083088.419586412,4275349.024683205,3284565.720972657,4813726.309272942,1915996.6705673833,2305908.9217623896,768636.30725413,5380454.150778909,461181.78435247793,250000.0,1287272.61450826,6206544.980934692,1551636.245233673,4654908.735701019,13542082.102450712,20371636.197785605
F031,medium,4,10,7,17767123.779863853,1233010.6587186365,4990757.4281468615,3928340.6022832985,5480047.372082829,2134967.7186322277,2665068.5669795778,888356.1889931927,6218493.322952348,533013.7133959156,250000.0,1526712.3779863855,7212191.987542818,1803047.9968857046,5409143.9906571135,18951226.093107827,21186501.64569703
F032,medium,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F032,medium,4,5,2,2784382.2814000007,202591.58580000003,0.0,421149.0816000001,1575712.334,584929.2800000001,417657.3422100001,139219.11407000004,974533.7984900002,83531.46844200001,250000.0,28438.22814000008,919440.5581880002,229860.13954700006,689580.4186410002,689580.4186410002,15142400.0
F032,medium,4,6,3,6091564.760182001,417338.666748,1043346.6668700001,1167986.786304,2550402.96346,912489.6768000001,913734.7140273001,304578.2380091,2132047.6660637003,182746.94280546,250000.0,359156.47601820005,2308457.1992764403,577114.2998191101,1731342.8994573303,2420923.3180983304,16338649.600000003
F032,medium,4,7,4,9224807.209289301,644788.2401256601,2149294.1337522003,1822059.3866342404,3343346.4302812004,1265319.0184960004,1383721.081393395,461240.3604644651,3228682.523251255,276744.216278679,250000.0,672480.7209289302,3624419.0279015065,906104.7569753766,2718314.27092613,5139237.58902446,17606371.328
F032,medium,4,8,5,12493446.913413437,885509.1831059066,3320659.4366471497,2526589.0161328134,4181571.142444559,1579118.1350830083,1874017.0370120155,624672.3456706719,4372706.419694703,374803.40740240307,250000.0,999344.6913413438,4997247.703633644,1249311.925908411,3747935.7777252328,8887173.366749693,18949368.954880003
F032,medium,4,9,6,15372726.145082599,1083088.419586412,4275349.024683205,3284565.720972657,4813726.309272942,1915996.6705673833,2305908.9217623896,768636.30725413,5380454.150778909,461181.78435247793,250000.0,1287272.61450826,6206544.980934692,1551636.245233673,4654908.735701019,13542082.102450712,20371636.197785605
F032,medium,4,10,7,17767123.779863853,1233010.6587186365,4990757.4281468615,3928340.6022832985,5480047.372082829,2134967.7186322277,2665068.5669795778,888356.1889931927,6218493.322952348,533013.7133959156,250000.0,1526712.3779863855,7212191.987542818,1803047.9968857046,5409143.9906571135,18951226.093107827,21186501.64569703
F033,medium,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F033,medium,4,5,2,2784382.2814000007,202591.58580000003,0.0,421149.0816000001,1575712.334,584929.2800000001,417657.3422100001,139219.11407000004,974533.7984900002,83531.46844200001,250000.0,28438.22814000008,919440.5581880002,229860.13954700006,689580.4186410002,689580.4186410002,15142400.0
F033,medium,4,6,3,6091564.760182001,417338.666748,1043346.6668700001,1167986.786304,2550402.96346,912489.6768000001,913734.7140273001,304578.2380091,2132047.6660637003,182746.94280546,250000.0,359156.47601820005,2308457.1992764403,577114.2998191101,1731342.8994573303,2420923.3180983304,16338649.600000003
F033,medium,4,7,4,9224807.209289301,644788.2401256601,2149294.1337522003,1822059.3866342404,3343346.4302812004,1265319.0184960004,1383721.081393395,461240.3604644651,3228682.523251255,276744.216278679,250000.0,672480.7209289302,3624419.0279015065,906104.7569753766,2718314.27092613,5139237.58902446,17606371.328
F033,medium,4,8,5,12493446.913413437,885509.1831059066,3320659.4366471497,2526589.0161328134,4181571.142444559,1579118.1350830083,1874017.0370120155,624672.3456706719,4372706.419694703,374803.40740240307,250000.0,999344.6913413438,4997247.703633644,1249311.925908411,3747935.7777252328,8887173.366749693,18949368.954880003
F033,medium,4,9,6,15372726.145082599,1083088.419586412,4275349.024683205,3284565.720972657,4813726.309272942,1915996.6705673833,2305908.9217623896,768636.30725413,5380454.150778909,461181.78435247793,250000.0,1287272.61450826,6206544.980934692,1551636.245233673,4654908.735701019,13542082.102450712,20371636.197785605
F033,medium,4,10,7,17767123.779863853,1233010.6587186365,4990757.4281468615,3928340.6022832985,5480047.372082829,2134967.7186322277,2665068.5669795778,888356.1889931927,6218493.322952348,533013.7133959156,250000.0,1526712.3779863855,7212191.987542818,1803047.9968857046,5409143.9906571135,18951226.093107827,21186501.64569703
F034,medium,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F034,medium,4,5,2,2784382.2814000007,202591.58580000003,0.0,421149.0816000001,1575712.334,584929.2800000001,417657.3422100001,139219.11407000004,974533.7984900002,83531.46844200001,250000.0,28438.22814000008,919440.5581880002,229860.13954700006,689580.4186410002,689580.4186410002,15142400.0
F034,medium,4,6,3,6091564.760182001,417338.666748,1043346.6668700001,1167986.786304,2550402.96346,912489.6768000001,913734.7140273001,304578.2380091,2132047.6660637003,182746.94280546,250000.0,359156.47601820005,2308457.1992764403,577114.2998191101,1731342.8994573303,2420923.3180983304,16338649.600000003
F034,medium,4,7,4,9224807.209289301,644788.2401256601,2149294.1337522003,1822059.3866342404,3343346.4302812004,1265319.0184960004,1383721.081393395,461240.3604644651,3228682.523251255,276744.216278679,250000.0,672480.7209289302,3624419.0279015065,906104.7569753766,2718314.27092613,5139237.58902446,17606371.328
F034,medium,4,8,5,12493446.913413437,885509.1831059066,3320659.4366471497,2526589.0161328134,4181571.142444559,1579118.1350830083,1874017.0370120155,624672.3456706719,4372706.419694703,374803.40740240307,250000.0,999344.6913413438,4997247.703633644,1249311.925908411,3747935.7777252328,8887173.366749693,18949368.954880003
F034,medium,4,9,6,15372726.145082599,1083088.419586412,4275349.024683205,3284565.720972657,4813726.309272942,1915996.6705673833,2305908.9217623896,768636.30725413,5380454.150778909,461181.78435247793,250000.0,1287272.61450826,6206544.980934692,1551636.245233673,4654908.735701019,13542082.102450712,20371636.197785605
F034,medium,4,10,7,17767123.779863853,1233010.6587186365,4990757.4281468615,3928340.6022832985,5480047.372082829,2134967.7186322277,2665068.5669795778,888356.1889931927,6218493.322952348,533013.7133959156,250000.0,1526712.3779863855,7212191.987542818,1803047.9968857046,5409143.9906571135,18951226.093107827,21186501.64569703
F035,medium,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F035,medium,4,5,2,2784382.2814000007,202591.58580000003,0.0,421149.0816000001,1575712.334,584929.2800000001,417657.3422100001,139219.11407000004,974533.7984900002,83531.46844200001,250000.0,28438.22814000008,919440.5581880002,229860.13954700006,689580.4186410002,689580.4186410002,15142400.0
F035,medium,4,6,3,6091564.760182001,417338.666748,1043346.6668700001,1167986.786304,2550402.96346,912489.6768000001,913734.7140273001,304578.2380091,2132047.6660637003,182746.94280546,250000.0,359156.47601820005,2308457.1992764403,577114.2998191101,1731342.8994573303,2420923.3180983304,16338649.600000003
F035,medium,4,7,4,9224807.209289301,644788.2401256601,2149294.1337522003,1822059.3866342404,3343346.4302812004,1265319.0184960004,1383721.081393395,461240.3604644651,3228682.523251255,276744.216278679,250000.0,672480.7209289302,3624419.0279015065,906104.7569753766,2718314.27092613,5139237.58902446,17606371.328
F035,medium,4,8,5,12493446.913413437,885509.1831059066,3320659.4366471497,2526589.0161328134,4181571.142444559,1579118.1350830083,1874017.0370120155,624672.3456706719,4372706.419694703,374803.40740240307,250000.0,999344.6913413438,4997247.703633644,1249311.925908411,3747935.7777252328,8887173.366749693,18949368.954880003
F035,medium,4,9,6,15372726.145082599,1083088.419586412,4275349.024683205,3284565.720972657,4813726.309272942,1915996.6705673833,2305908.9217623896,768636.30725413,5380454.150778909,461181.78435247793,250000.0,1287272.61450826,6206544.980934692,1551636.245233673,4654908.735701019,13542082.102450712,20371636.197785605
F035,medium,4,10,7,17767123.779863853,1233010.6587186365,4990757.4281468615,3928340.6022832985,5480047.372082829,2134967.7186322277,2665068.5669795778,888356.1889931927,6218493.322952348,533013.7133959156,250000.0,1526712.3779863855,7212191.987542818,1803047.9968857046,5409143.9906571135,18951226.093107827,21186501.64569703
F036,medium,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F036,medium,4,5,2,2784382.2814000007,202591.58580000003,0.0,421149.0816000001,1575712.334,584929.2800000001,417657.3422100001,139219.11407000004,974533.7984900002,83531.46844200001,250000.0,28438.22814000008,919440.5581880002,229860.13954700006,689580.4186410002,689580.4186410002,15142400.0
F036,medium,4,6,3,6091564.760182001,417338.666748,1043346.6668700001,1167986.786304,2550402.96346,912489.6768000001,913734.7140273001,304578.2380091,2132047.6660637003,182746.94280546,250000.0,359156.47601820005,2308457.1992764403,577114.2998191101,1731342.8994573303,2420923.3180983304,16338649.600000003
